sample_name,month_sampled,year_sampled,crop_system,sample_block,agg_frac,mgrast_id,agrochem_addition,crop_rotation,cur_land_use,cur_vegetation,cur_vegetation_meth,drainage_class,extreme_event,fao_class,fire,horizon,horizon_meth,link_class_info,local_class,local_class_meth,mgrast_id,microbial_biomass,microbial_biomass_meth,misc_param,ph,ph_meth,pool_dna_extracts,previous_land_use,previous_land_use_meth,profile_position,salinity_meth,samp_weight_dna_ext,sieving,slope_aspect,slope_gradient,soil_type,soil_type_meth,store_cond,texture,texture_meth,tillage,tot_n,tot_n_meth,tot_org_c_meth,tot_org_carb,water_content_soil,water_content_soil_meth,misc_param,misc_param_1,misc_param_10,misc_param_11,misc_param_12,misc_param_13,misc_param_14,misc_param_15,misc_param_16,misc_param_17,misc_param_18,misc_param_2,misc_param_3,misc_param_4,misc_param_5,misc_param_6,misc_param_7,misc_param_8,misc_param_9,MBC_MBN_meth,ExtC_ExtN_meth,AMF_col_meth,misc_para19,root_depth,misc_para20,misc_para21,misc_para22,misc_para23,misc_para24,misc_para25,misc_para26,misc_para27,misc_para28
PF41-WS-July2012,July,2012,prairieFert,4,WS,mge94550,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.03,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"33.6, 38.4, 28.0",pipette,no,0.103942946,dry combustion,,,0.159371493,gravimetric,4.792530537,env_package: soil,86.65835063,9.45136994,30.50732889,3.327273704,5.610335035,0.611889697,1.090647338,6,0.876740315,1015.730799,181.971135,31.46990492,11.35578192,29.14142165,224.7968219,784.9918186,85.6149237,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8214,0-15,2.4737,9.058467105,3384.879142,.,0.14518456,-0.753089377,0.054535545,7.60,1.7
CC12-LM-October2012,October,2012,corn,1,LM,mge94553,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.17,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"32.2, 37.4, 30.4",pipette,no,,,,,0.155339806,gravimetric,,env_package: soil,45.59480133,5.278589586,32.18571742,3.726196581,8.253681247,0.955543058,1.157717422,,78.26086957,1248.631827,258.4794774,48.3068507,20.85839367,36.21795501,327.6447218,444.662693,51.47937467,CFE_K2SO4,K2SO4_extraction,intersect_count,0.2197,0-15,0.2119,9.752486688,2992.528505,0.508413234,0.451495588,-0.807820745,0.028393926,1.28,1.35
CC12-Micro-October2012,October,2012,corn,1,micro,mge94556,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.17,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"32.2, 37.4, 30.5",pipette,no,,,,,0.114052953,gravimetric,,env_package: soil,45.59480133,5.278589586,32.18571742,3.726196581,8.253681247,0.955543058,1.157717422,,78.26086957,2459.875056,719.9147524,140.4581079,68.39456365,62.24728325,928.7674239,444.662693,51.47937467,CFE_K2SO4,K2SO4_extraction,intersect_count,0.2197,0-15,0.2119,9.752486688,2992.528505,0.023252555,0.451495588,-0.807820745,0.028393926,1.28,1.35
CC12-MM-October2012,October,2012,corn,1,MM,mge94559,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.17,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"32.2, 37.4, 30.6",pipette,no,,,,,0.162376238,gravimetric,,env_package: soil,45.59480133,5.278589586,32.18571742,3.726196581,8.253681247,0.955543058,1.157717422,,78.26086957,4362.950014,1255.322604,166.0300131,81.18514823,130.6416667,1502.537766,444.662693,51.47937467,CFE_K2SO4,K2SO4_extraction,intersect_count,0.2197,0-15,0.2119,9.752486688,2992.528505,0.176967868,0.451495588,-0.807820745,0.028393926,1.28,1.35
CC12-SM-October2012,October,2012,corn,1,SM,mge94562,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.17,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"32.2, 37.4, 30.7",pipette,no,,,,,0.155597723,gravimetric,,env_package: soil,45.59480133,5.278589586,32.18571742,3.726196581,8.253681247,0.955543058,1.157717422,,78.26086957,2467.186893,748.3718215,125.7168557,72.50979412,62.22367234,946.5984713,444.662693,51.47937467,CFE_K2SO4,K2SO4_extraction,intersect_count,0.2197,0-15,0.2119,9.752486688,2992.528505,0.291366343,0.451495588,-0.807820745,0.028393926,1.28,1.35
CC12-WS-October2012,October,2012,corn,1,WS,mge94565,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.17,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"32.2, 37.4, 30.8",pipette,no,,,,,0.146829811,gravimetric,,env_package: soil,45.59480133,5.278589586,32.18571742,3.726196581,8.253681247,0.955543058,1.157717422,,78.26086957,3331.816536,787.5144998,164.1860592,104.3246914,98.61990398,1056.02525,444.662693,51.47937467,CFE_K2SO4,K2SO4_extraction,intersect_count,0.2197,0-15,0.2119,9.752486688,2992.528505,.,0.451495588,-0.807820745,0.028393926,1.28,1.35
CC21-LM-October2012,October,2012,corn,2,LM,mge94568,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,7.17,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"43.3, 32.7, 24.0",pipette,no,,,,,0.14863749,gravimetric,,env_package: soil,33.6514347,4.022842364,25.00930961,2.989724245,6.86600725,0.820793083,1.195444533,,77.08333333,3708.405747,274.2334174,42.794441,18.62328038,87.56214662,335.6511388,276.6823747,33.07584322,CFE_K2SO4,K2SO4_extraction,intersect_count,0.1984,0-15,0.1984,8.222008278,2882.498922,0.478575824,.,-0.272079359,0.109365209,0.94,1.70
CC21-Micro-October2012,October,2012,corn,2,micro,mge94571,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.84,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"43.3, 32.7, 24.0",pipette,no,,,,,0.093617021,gravimetric,,env_package: soil,33.6514347,4.022842364,25.00930961,2.989724245,6.86600725,0.820793083,1.195444533,,77.08333333,,375.0695114,65.13709536,27.35988287,67.46171446,467.5664897,276.6823747,33.07584322,CFE_K2SO4,K2SO4_extraction,intersect_count,0.1984,0-15,0.1984,8.222008278,2882.498922,0.015353831,.,-0.272079359,0.109365209,0.94,1.70
CC21-MM-October2012,October,2012,corn,2,MM,mge94574,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.84,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"43.3, 32.7, 24.0",pipette,no,,,,,0.150460594,gravimetric,,env_package: soil,33.6514347,4.022842364,25.00930961,2.989724245,6.86600725,0.820793083,1.195444533,,77.08333333,2192.281847,197.648279,34.54137906,7.721222699,35.67491212,239.9108807,276.6823747,33.07584322,CFE_K2SO4,K2SO4_extraction,intersect_count,0.1984,0-15,0.1984,8.222008278,2882.498922,0.195893263,.,-0.272079359,0.109365209,0.94,1.70
CC21-SM-October2012,October,2012,corn,2,SM,mge94577,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.84,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"43.3, 32.7, 24.0",pipette,no,,,,,0.13736713,gravimetric,,env_package: soil,33.6514347,4.022842364,25.00930961,2.989724245,6.86600725,0.820793083,1.195444533,,77.08333333,2887.202385,261.296786,40.09681429,16.8306523,53.93985852,318.2242526,276.6823747,33.07584322,CFE_K2SO4,K2SO4_extraction,intersect_count,0.1984,0-15,0.1984,8.222008278,2882.498922,0.310177082,.,-0.272079359,0.109365209,0.94,1.70
CC21-WS-October2012,October,2012,corn,2,WS,mge94580,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.84,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"43.3, 32.7, 24.0",pipette,no,,,,,0.155440415,gravimetric,,env_package: soil,33.6514347,4.022842364,25.00930961,2.989724245,6.86600725,0.820793083,1.195444533,,77.08333333,3342.051406,251.0818245,44.8043363,18.08379258,64.41309373,313.9699533,276.6823747,33.07584322,CFE_K2SO4,K2SO4_extraction,intersect_count,0.1984,0-15,0.1984,8.222008278,2882.498922,.,.,-0.272079359,0.109365209,0.94,1.70
CC35-LM-October2012,October,2012,corn,3,LM,mge94583,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,6.51,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"29.3, 40.5, 30.1",pipette,no,,,,,0.139116203,gravimetric,,env_package: soil,31.40448908,4.114198895,33.14998039,4.342869975,13.64182721,1.787170945,1.310067132,,82.41758242,2689.205067,223.0014521,40.74279814,14.82449919,51.11495504,278.5687495,403.6544978,52.88144904,CFE_K2SO4,K2SO4_extraction,intersect_count,0.205,0-15,0.1982,12.85340121,2958.837464,0.502042625,.,0.03558759,.,0.85,1.33
CC35-Micro-October2012,October,2012,corn,3,micro,mge94586,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,6.51,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"29.3, 40.5, 30.1",pipette,no,,,,,0.102813853,gravimetric,,env_package: soil,31.40448908,4.114198895,33.14998039,4.342869975,13.64182721,1.787170945,1.310067132,,82.41758242,2652.219203,374.928782,67.62165728,44.16553217,46.68689561,486.7159715,403.6544978,52.88144904,CFE_K2SO4,K2SO4_extraction,intersect_count,0.205,0-15,0.1982,12.85340121,2958.837464,0.040579562,.,0.03558759,.,0.85,1.33
CC35-MM-October2012,October,2012,corn,3,MM,mge94589,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,6.51,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"29.3, 40.5, 30.1",pipette,no,,,,,0.134515891,gravimetric,,env_package: soil,31.40448908,4.114198895,33.14998039,4.342869975,13.64182721,1.787170945,1.310067132,,82.41758242,3483.610695,304.4738649,53.49463145,20.68231205,68.28436394,378.6508084,403.6544978,52.88144904,CFE_K2SO4,K2SO4_extraction,intersect_count,0.205,0-15,0.1982,12.85340121,2958.837464,0.180218015,.,0.03558759,.,0.85,1.33
CC35-SM-October2012,October,2012,corn,3,SM,mge94592,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,6.51,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"29.3, 40.5, 30.1",pipette,no,,,,,0.119518487,gravimetric,,env_package: soil,31.40448908,4.114198895,33.14998039,4.342869975,13.64182721,1.787170945,1.310067132,,82.41758242,3560.978418,490.6098864,80.18120325,45.18536631,106.0064244,615.976456,403.6544978,52.88144904,CFE_K2SO4,K2SO4_extraction,intersect_count,0.205,0-15,0.1982,12.85340121,2958.837464,0.277159798,.,0.03558759,.,0.85,1.33
CC35-WS-October2012,October,2012,corn,3,WS,mge94595,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,6.51,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,DNA extracted immediately after sieving,"29.3, 40.5, 30.1",pipette,no,,,,,0.118221258,gravimetric,,env_package: soil,31.40448908,4.114198895,33.14998039,4.342869975,13.64182721,1.787170945,1.310067132,,82.41758242,2133.976343,363.3332367,48.7462506,22.64075521,66.54118963,434.7202425,403.6544978,52.88144904,CFE_K2SO4,K2SO4_extraction,intersect_count,0.205,0-15,0.1982,12.85340121,2958.837464,.,.,0.03558759,.,0.85,1.33
CC43-LM-October2012,October,2012,corn,4,LM,mge94598,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.06,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"48.0, 32.9, 19.0",pipette,no,,,,,0.108873975,gravimetric,,env_package: soil,25.64077212,3.112032985,23.37846412,2.837455563,9.343802253,1.134061825,1.213704865,,87.5,2513.499463,238.1731854,45.78727952,18.4654467,47.2039431,302.4259116,281.0892918,34.11594409,CFE_K2SO4,K2SO4_extraction,intersect_count,0.3397,0-15,0.3263,10.96259077,2841.239806,0.473590772,0.250462279,-0.700245753,0.227795428,0.76,1.77
CC43-Micro-October2012,October,2012,corn,4,micro,mge94601,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.06,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"48.0, 32.9, 19.0",pipette,no,,,,,0.095631641,gravimetric,,env_package: soil,25.64077212,3.112032985,23.37846412,2.837455563,9.343802253,1.134061825,1.213704865,,87.5,,518.2442096,90.74614694,47.21831357,69.31745683,656.2086701,281.0892918,34.11594409,CFE_K2SO4,K2SO4_extraction,intersect_count,0.3397,0-15,0.3263,10.96259077,2841.239806,0.054845333,0.250462279,-0.700245753,0.227795428,0.76,1.77
CC43-MM-October2012,October,2012,corn,4,MM,mge94604,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.06,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"48.0, 32.9, 19.0",pipette,no,,,,,0.11755102,gravimetric,,env_package: soil,25.64077212,3.112032985,23.37846412,2.837455563,9.343802253,1.134061825,1.213704865,,87.5,3819.868565,290.5138188,53.35832026,24.52378051,68.25848872,368.3959195,281.0892918,34.11594409,CFE_K2SO4,K2SO4_extraction,intersect_count,0.3397,0-15,0.3263,10.96259077,2841.239806,0.196231822,0.250462279,-0.700245753,0.227795428,0.76,1.77
CC43-SM-October2012,October,2012,corn,4,SM,mge94607,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.06,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"48.0, 32.9, 19.0",pipette,no,,,,,0.108963093,gravimetric,,env_package: soil,25.64077212,3.112032985,23.37846412,2.837455563,9.343802253,1.134061825,1.213704865,,87.5,,376.420786,55.36608989,32.11297206,76.87854623,463.8998479,281.0892918,34.11594409,CFE_K2SO4,K2SO4_extraction,intersect_count,0.3397,0-15,0.3263,10.96259077,2841.239806,0.275332073,0.250462279,-0.700245753,0.227795428,0.76,1.77
CC43-WS-October2012,October,2012,corn,4,WS,mge94610,72 lb N/acre liquid urea ammonia nitrate (32% solution) applied at planting (2012-5-11); Spray 28 oz/ac  Roundup PowerMax (49% glyphosate) + 19 oz/ac Outlook (2012-5-12);  100 lb N/acre liquid urea ammonia nitrate (32% solution) + 28 oz/ac Roundup PowerMax (49% glyphosate) (2012-6-12),no,row crop agriculture,7,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.06,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam,USDA NRCS,DNA extracted immediately after sieving,"48.0, 32.9, 19.0",pipette,no,,,,,0.102617801,gravimetric,,env_package: soil,25.64077212,3.112032985,23.37846412,2.837455563,9.343802253,1.134061825,1.213704865,,87.5,3997.002433,316.9215815,57.68136451,25.23349703,66.94565822,399.8364431,281.0892918,34.11594409,CFE_K2SO4,K2SO4_extraction,intersect_count,0.3397,0-15,0.3263,10.96259077,2841.239806,.,0.250462279,-0.700245753,0.227795428,0.76,1.77
P13-LM-October2012,October,2012,prairie,1,LM,mge94613,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.4,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 2 days,"27.2, 40.5, 32.3",pipette,no,,,,,0.175950486,gravimetric,,env_package: soil,80.94269255,9.166968121,22.703859,2.571270427,2.057228835,0.232986457,1.132525721,,45.5,2119.840902,442.2161077,85.28664125,26.45797832,74.83863029,553.9607273,821.2971433,93.01401391,CFE_K2SO4,K2SO4_extraction,intersect_count,6.1834,0-15,5.4246,10.14664965,3259.226343,0.560086207,0.074503972,-0.790031722,1.86581542,1.89,2.07
